0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297
22624.0,91.0,175911.0,929.0,377.0,7839.0,803.0,66.0,34.0,528.0,4737.0,85.0,4.0,2.0,4396.0,0.0,2.0,36980.0,8282.0,4.0,1.0,1.0,1.0,2.0,1.0,8369.0,180.0,180.0,90.0,180.0,180.0,4458.0,181.0,91.0,180.0,90.0,180.0,148.0,657.0,55.0,0.0,388.0,50.0,196.0,321.0,2569.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,34.0,34.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40156.0,91.0,128953.0,1413.0,814.0,11353.0,1056.0,63.0,163.0,2216.0,61560.0,295.0,4.0,2.0,8.0,0.0,0.0,10248.0,11651.0,4.0,0.0,0.0,1.0,3.0,2.0,18444.0,12298.0,12298.0,6149.0,11030.0,12298.0,12089.0,8203.0,2055.0,4108.0,2053.0,4108.0,4106.0,16425.0,2052.0,0.0,147.0,2048.0,320.0,82.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,12.0,2.0,16.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,163.0,163.0,60.0,0.0,11.0,0.0,1.0,1.0,1.0,36876.0,6146.0,6146.0,12292.0,6146.0,6146.0,6146.0,6146.0,0.0,1.0,2.0,2.0,2.0,6.0,12.0,28.0,1.0,1.0,240.0,0.0,6.0,12.0,6.0,1.0,8.0,1.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053.0,129.0,290248.0,1526.0,239.0,18212.0,1154.0,68.0,2865.0,1344.0,118597.0,906.0,1.0,0.0,16.0,0.0,2.0,3662.0,3663.0,1.0,0.0,1.0,1.0,2.0,1.0,5604.0,185.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,0.0,3701.0,0.0,7.0,0.0,0.0,54.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,39.0,2872.0,2749.0,1042.0,0.0,52.0,0.0,8.0,8.0,8.0,16803.0,3661.0,3661.0,7322.0,2257.0,1940.0,1940.0,1940.0,40.0,0.0,54.0,807.0,0.0,0.0,0.0,12.0,1.0,0.0,1024.0,0.0,14.0,31.0,18.0,15.0,18.0,3661.0,0.0,1.0,9.0,4.0,116.0,5.0,46.0,1.0,1.0,1.0,27.0,2.0,0.0,0.0,0.0,1.0,1024.0,1.0,40.0,19.0,21.0,1.0,0.0,0.0,1.0,960.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,148.0,467471.0,895.0,83.0,3166.0,865.0,16.0,90.0,1416.0,40785.0,32.0,10.0,6.0,32.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,8.0,1.0,0.0,142.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,92.0,90.0,484.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,6.0,11.0,0.0,1048.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,41.0,206.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034.0,290.0,393448.0,1519.0,170.0,5890.0,1422.0,66.0,89.0,712.0,0.0,103.0,0.0,1.0,32.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,58.0,58.0,29.0,58.0,58.0,59.0,58.0,29.0,57.0,26.0,49.0,46.0,177.0,22.0,0.0,168.0,21.0,182.0,0.0,2240.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,89.0,89.0,60.0,1.0,28.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,504.0,0.0,0.0,0.0,4.0,30.0,0.0,2744.0,81984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1424.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128.0,43.0,410.0,0.0,77.0,0.0,0.0,0.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540.0,122.0,237091.0,4220.0,392.0,14754.0,3633.0,198.0,9757.0,2976.0,0.0,573.0,44.0,11.0,512.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,10.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,621.0,0.0,14.0,0.0,0.0,381.0,0.0,0.0,8.0,16.0,8.0,8.0,24.0,8.0,8.0,48.0,8.0,64.0,32.0,24.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,59.0,9802.0,9720.0,13050.0,1.0,523.0,0.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,6567.0,0.0,0.0,0.0,166.0,7.0,7.0,0.0,128.0,1.0,1.0,0.0,38.0,25.0,0.0,0.0,102231.0,11.0,10.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,16880.0,6.0,21.0,3.0,218.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,0.0,0.0,506.0,1.0,1.0,11.0,6.0,84.0,9.0,5558.0,171.0,166.0,232.0,522.0,0.0,0.0,19320.0,3.0,0.0,0.0,2.0,1.0,104.0,9.0,76.0,39.0,31.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.0,85.0,0.0,6451.0,906.0,25760.0,5903.0,301.0,1999.0,12658.0,69669.0,1583.0,40.0,14.0,15128.0,0.0,6.0,20.0,5.0,4.0,0.0,6.0,8.0,20.0,9.0,23.0,9.0,7.0,3.0,9.0,10.0,23.0,7.0,6.0,4.0,2.0,4.0,3.0,19.0,0.0,0.0,1229.0,0.0,228.0,24.0,0.0,546.0,0.0,0.0,2.0,4.0,2.0,2.0,6.0,2.0,2.0,12.0,2.0,16.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,37.0,2001.0,1992.0,4548.0,0.0,55.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,9.0,523.0,3915.0,0.0,2.0,36.0,313.0,1.0,1.0,0.0,3232.0,0.0,0.0,0.0,24.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,2960.0,23.0,102.0,3.0,49.0,8.0,0.0,0.0,130.0,320.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3156.0,0.0,0.0,0.0,0.0,0.0,0.0,29093.0,0.0,0.0,3164.0,0.0,0.0,0.0,0.0,347.0,0.0,1.0,6.0,0.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64848.0,0.0,0.0,1.0,0.0,0.0,104.0,9.0,76.0,39.0,31.0,20.0,1.0,0.0,0.0,373.0,1169.0,119.0,0.0,24.0,105082.0,2670.0,480.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301.0,0.0,0.0,12074.0,1186.0,63525.0,10397.0,519.0,1209.0,18920.0,0.0,2498.0,44.0,22.0,14568.0,0.0,13.0,30.0,28.0,15.0,2.0,9.0,12.0,30.0,16.0,37.0,36.0,35.0,24.0,56.0,57.0,25.0,49.0,27.0,41.0,21.0,39.0,15.0,68.0,1.0,0.0,2588.0,0.0,67.0,1168.0,0.0,6448.0,0.0,16.0,5.0,10.0,5.0,5.0,15.0,5.0,5.0,27.0,4.0,24.0,16.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,31.0,1212.0,964.0,848.0,0.0,311.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6481.0,13.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,21472.0,0.0,0.0,0.0,23.0,61.0,0.0,0.0,17024.0,1.0,0.0,3.0,0.0,62.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1024.0,9.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,16972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,104432.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,35.0,227.0,49.0,0.0,13932.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291.0,0.0,0.0,2950.0,548.0,29322.0,2984.0,0.0,508.0,520.0,0.0,1231.0,19.0,15.0,440.0,0.0,6.0,15.0,14.0,3.0,0.0,4.0,8.0,11.0,6.0,59.0,22.0,22.0,11.0,22.0,23.0,13.0,25.0,11.0,21.0,12.0,25.0,10.0,58.0,0.0,0.0,1034.0,0.0,1068.0,104.0,32.0,43.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,12.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,0.0,222.0,7.0,508.0,508.0,588.0,1.0,178.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,46.0,161.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,4224.0,0.0,928.0,0.0,6.0,35.0,0.0,32.0,66453.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,32.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29269.0,0.0,0.0,0.0,0.0,0.0,0.0,10360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,233441.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,183.0,3149.0,349.0,19.0,968.0,1540.0,903.0,628.0,134.0,6.0,3.0,12.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,21.0,7.0,7.0,7.0,7.0,42.0,14.0,7.0,14.0,14.0,14.0,14.0,7.0,7.0,7.0,31.0,5.0,12.0,25516.0,43.0,0.0,0.0,4.0,0.0,151.0,8.0,4.0,8.0,8.0,8.0,7.0,7.0,5.0,5.0,3.0,3.0,77.0,1024.0,14381.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33524.0,0.0,0.0,0.0,0.0,18701.0,11.0,0.0,570.0,4680.0,0.0,0.0,14.0,14.0,4639.0,0.0,42.0,47.0,45.0,37.0,0.0,21.0,40.0,42.0,21.0,21.0,45.0,44.0,24.0,50.0,50.0,29.0,80.0,37.0,62.0,31.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,4741.0,208.0,0.0,0.0,0.0,88.0,26.0,34.0,10.0,8.0,24.0,8.0,8.0,47.0,7.0,54.0,28.0,20.0,10.0,4.0,38.0,72.0,16.0,72.0,36.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,57.0,0.0,0.0,39.0,570.0,568.0,650.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13952.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6027.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,20.0,2493.0,12482.0,2272.0,9526.0,1333.0,48.0,18.0,108.0,30.0,30.0,33.0,33.0,35.0,54.0,55.0,55.0,59.0,60.0,60.0,61.0,61.0,183.0,61.0,61.0,61.0,61.0,366.0,122.0,61.0,122.0,122.0,122.0,122.0,61.0,61.0,61.0,267.0,42.0,97.0,6920.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,134835.0,134834.0,4.0,4.0,57.0,297.0,0.0,21777.0,2.0,0.0
